"PVWatts: Hourly PV Performance Data"
"Requested Location:","san francisco"
"Location:","SAN FRANCISCO INTL AP, CA"
"Lat (deg N):","37.62"
"Long (deg W):","122.4"
"Elev (m):","2"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","37.8"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.09"
"Capacity Factor (%)","17.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","13","12","789","198","21.1","5.2","995.464","40.294","794.433","763.824"
"8","13","13","777","192","21.1","5.2","936.512","39.209","751.104","722.416"
"8","13","14","750","179","21.1","9.3","813.516","31.938","674.432","648.986"
"8","13","15","697","157","20","10.3","621.472","27.588","519.964","500.439"
"8","13","16","594","125","18.9","7.7","386.528","24.383","314.688","301.775"
"8","13","17","414","85","17.8","7.7","156.521","19.553","114.881","107.025"
"8","13","18","97","37","16.7","6.7","29.28","16.26","26.215","20.166"
"8","13","19","0","1","16.1","5.2","0.895","14.856","0.806","0"
"8","13","20","0","0","15.6","4.6","0","15.6","0","0"
"8","13","21","0","0","15.6","4.6","0","15.6","0","0"
"8","13","22","0","0","15","5.2","0","15","0","0"
"8","13","23","0","0","14.4","3.1","0","14.4","0","0"
"8","14","0","0","0","14.4","3.1","0","14.4","0","0"
"8","14","1","0","0","13.9","2.1","0","13.9","0","0"
"8","14","2","0","0","13.3","3.6","0","13.3","0","0"
"8","14","3","0","0","13.9","2.6","0","13.9","0","0"
"8","14","4","0","0","13.3","4.1","0","13.3","0","0"
"8","14","5","2","9","13.9","4.1","7.772","12.522","7.076","1.382"
"8","14","6","19","55","15","7.2","48.493","14.704","42.95","36.58"
"8","14","7","47","123","15","6.2","123.569","16.023","108.574","100.855"
"8","14","8","74","194","15.6","5.7","216.167","18.474","190.137","180.535"
"8","14","9","266","254","15.6","6.2","450.963","22.51","390.711","375.517"
"8","14","10","72","377","16.7","6.7","420.272","23.061","364.62","350.231"
"8","14","11","610","286","18.3","7.7","904.721","31.44","754.335","725.506"
"8","14","12","824","130","18.3","8.8","951.766","31.413","793.714","763.137"
"8","14","13","745","139","18.3","9.8","855.125","29.275","720.129","692.774"
"8","14","14","815","110","18.3","9.3","788.016","28.694","663.319","638.326"
"8","14","15","822","84","17.8","7.7","626.334","27.065","523.974","504.306"
"8","14","16","620","111","17.2","7.7","384.784","22.64","314.91","301.991"
"8","14","17","341","82","15.6","7.7","139.833","17.072","105.431","97.78"
"8","14","18","19","35","14.4","6.2","28.973","13.89","26.218","20.169"
"8","14","19","0","0","14.4","7.2","0","14.4","0","0"
"8","14","20","0","0","14.4","5.2","0","14.4","0","0"
"8","14","21","0","0","14.4","7.2","0","14.4","0","0"
"8","14","22","0","0","13.9","3.6","0","13.9","0","0"
"8","14","23","0","0","13.9","4.1","0","13.9","0","0"
"8","15","0","0","0","13.9","5.2","0","13.9","0","0"
"8","15","1","0","0","13.9","4.6","0","13.9","0","0"
"8","15","2","0","0","13.9","4.1","0","13.9","0","0"
"8","15","3","0","0","13.3","4.1","0","13.3","0","0"
"8","15","4","0","0","13.3","2.6","0","13.3","0","0"
"8","15","5","0","8","13.3","2.6","6.903","11.703","6.308","0.628"
"8","15","6","1","77","13.3","4.1","64.422","13.174","58.441","51.766"
"8","15","7","9","122","13.9","4.1","108.88","14.883","97.671","90.186"
"8","15","8","6","126","13.9","5.2","113.555","14.921","102.163","94.582"
"8","15","9","6","207","14.4","4.1","187.878","17.228","167.439","158.384"
"8","15","10","7","307","15.6","4.6","282.536","20.344","248.288","237.207"
"8","15","11","100","388","16.7","7.2","482.167","23.573","417.417","401.375"
"8","15","12","229","415","16.7","6.2","654.036","27.458","555.937","535.106"
"8","15","13","286","372","17.8","7.7","648.218","27.27","551.33","530.668"
"8","15","14","632","226","18.3","8.2","764.319","29.08","642.703","618.539"
"8","15","15","327","232","17.2","7.7","440.163","23.612","377.198","362.423"
"8","15","16","100","138","15.6","7.7","170.727","17.594","148.686","140.07"
"8","15","17","31","110","15","6.2","100.584","15.779","88.486","81.195"
"8","15","18","18","36","14.4","5.2","29.585","13.797","26.783","20.723"
"8","15","19","0","0","13.9","5.2","0","13.9","0","0"
"8","15","20","0","0","14.4","5.2","0","14.4","0","0"
"8","15","21","0","0","13.9","5.2","0","13.9","0","0"
"8","15","22","0","0","13.9","5.2","0","13.9","0","0"
"8","15","23","0","0","13.9","4.6","0","13.9","0","0"
"8","16","0","0","0","13.9","4.1","0","13.9","0","0"
"8","16","1","0","0","13.9","3.6","0","13.9","0","0"
"8","16","2","0","0","13.9","4.6","0","13.9","0","0"
"8","16","3","0","0","13.3","2.1","0","13.3","0","0"
"8","16","4","0","0","13.3","3.6","0","13.3","0","0"
"8","16","5","0","10","13.3","5.2","8.639","12.166","7.878","2.169"
"8","16","6","2","35","13.9","4.6","30.476","13.1","27.592","21.517"
"8","16","7","8","87","14.4","3.6","78.259","14.653","70.205","63.293"
"8","16","8","4","189","15","5.2","168.711","17.047","150.436","141.78"
"8","16","9","1","307","16.7","5.2","276.325","20.976","242.129","231.209"
"8","16","10","8","341","16.7","4.6","315.55","22.294","274.813","263.018"
"8","16","11","289","326","18.3","5.7","618.232","28.765","522.196","502.592"
"8","16","12","250","467","17.8","6.2","713.49","29.762","599.831","577.346"
"8","16","13","286","294","19.4","8.2","570.362","27.422","484.74","466.452"
"8","16","14","438","242","17.8","8.8","617.123","25.968","526.911","507.137"
"8","16","15","412","209","17.2","9.8","482.96","23.072","414.299","398.357"
"8","16","16","222","154","16.1","10.3","242.694","18.64","207.771","197.733"
"8","16","17","303","96","16.1","6.7","144.633","17.661","111.561","103.777"
"8","16","18","6","30","15","7.7","25.458","14.499","22.974","16.986"
"8","16","19","0","0","15","6.2","0","15","0","0"
"8","16","20","0","0","15.6","6.2","0","15.6","0","0"
"8","16","21","0","0","15","6.2","0","15","0","0"
"8","16","22","0","0","15","4.6","0","15","0","0"
"8","16","23","0","0","15.6","5.2","0","15.6","0","0"
"8","17","0","0","0","15","5.2","0","15","0","0"
"8","17","1","0","0","15","4.6","0","15","0","0"
"8","17","2","0","0","15","2.6","0","15","0","0"
"8","17","3","0","0","15","4.6","0","15","0","0"
"8","17","4","0","0","15","4.1","0","15","0","0"
"8","17","5","1","11","15","4.6","9.51","13.814","8.609","2.887"
"8","17","6","0","42","15.6","4.1","36.445","14.899","32.83","26.656"
"8","17","7","3","103","15.6","3.1","90.54","16.194","80.949","73.816"
"8","17","8","3","190","16.1","3.1","169.149","18.738","149.692","141.052"
"8","17","9","1","300","15.6","3.1","270.002","20.847","236.729","225.95"
"8","17","10","4","299","16.7","2.1","272.7","23.053","236.663","225.886"
"8","17","11","4","364","18.3","5.2","335.058","23.882","289.663","277.458"
"8","17","12","271","369","19.4","5.2","650.757","31.101","543.566","523.189"
"8","17","13","640","218","20","6.2","846.368","34.305","695.646","669.323"
"8","17","14","750","145","20.6","8.2","778.982","31.797","646.202","621.898"
"8","17","15","735","96","20","6.2","586.004","29.993","483.843","465.586"
"8","17","16","693","89","19.4","5.2","395.401","26.636","315.802","302.857"
"8","17","17","509","62","18.3","7.2","155.701","20.145","108.529","100.811"
"8","17","18","176","30","16.7","6.7","23.339","16.161","20.905","14.956"
"8","17","19","0","0","16.1","5.2","0","16.1","0","0"
"8","17","20","0","0","15.6","5.7","0","15.6","0","0"
"8","17","21","0","0","15.6","5.2","0","15.6","0","0"
"8","17","22","0","0","15","4.6","0","15","0","0"
"8","17","23","0","0","15","4.6","0","15","0","0"
"8","18","0","0","0","14.4","2.6","0","14.4","0","0"
"8","18","1","0","0","13.9","4.1","0","13.9","0","0"
"8","18","2","0","0","13.3","2.1","0","13.3","0","0"
"8","18","3","0","0","13.3","1.5","0","13.3","0","0"
"8","18","4","0","0","13.3","2.6","0","13.3","0","0"
"8","18","5","14","14","13.3","2.6","12.284","11.825","11.218","5.448"
"8","18","6","298","57","15.6","0","70.251","15.002","50.731","44.209"
"8","18","7","555","95","18.3","2.6","277.798","23.789","215.764","205.525"
"8","18","8","686","127","19.4","3.1","520.044","30.777","422.598","406.389"
"8","18","9","759","151","20","2.1","739.909","39.065","590.104","567.991"
"8","18","10","801","167","21.7","6.2","903.329","37.107","731.634","703.788"
"8","18","11","825","174","21.7","5.2","1001.743","40.894","796.958","766.235"
"8","18","12","827","176","22.2","5.2","1018.701","41.861","806.556","775.398"
"8","18","13","688","224","23.3","6.2","898.459","38.982","721.491","694.078"
"8","18","14","648","195","22.2","6.7","749.851","34.559","613.933","590.903"
"8","18","15","561","196","22.2","9.3","568.219","29.605","471.754","453.911"
"8","18","16","545","136","21.1","10.8","372.232","25.251","302.603","290.035"
"8","18","17","439","75","20","9.3","154.198","21.505","110.419","102.66"
"8","18","18","96","31","18.3","7.2","24.791","17.82","22.04","16.07"
"8","18","19","0","0","17.2","5.7","0","17.2","0","0"
"8","18","20","0","0","17.2","6.7","0","17.2","0","0"
"8","18","21","0","0","16.7","5.7","0","16.7","0","0"
"8","18","22","0","0","16.1","4.1","0","16.1","0","0"
"8","18","23","0","0","16.1","3.6","0","16.1","0","0"
"8","19","0","0","0","15","1.5","0","15","0","0"
"8","19","1","0","0","15","0","0","15","0","0"
"8","19","2","0","0","14.4","1.5","0","14.4","0","0"
"8","19","3","0","0","15","0","0","15","0","0"
"8","19","4","0","0","14.4","2.6","0","14.4","0","0"
"8","19","5","17","11","14.4","4.1","9.601","13.121","8.718","2.994"
"8","19","6","80","75","15.6","5.7","68.601","15.624","58.214","51.543"
"8","19","7","310","105","17.2","7.2","204.234","19.46","166.301","157.274"
"8","19","8","521","151","17.8","7.2","447.545","24.058","376.867","362.103"
"8","19","9","328","277","18.3","6.7","524.657","26.398","446.355","429.366"
"8","19","10","107","323","18.3","5.2","413.82","25.778","354.442","340.361"
"8","19","11","284","363","18.3","7.7","654.046","27.637","555.445","534.632"
"8","19","12","196","390","18.3","7.7","584.451","26.809","498.33","479.57"
"8","19","13","645","255","19.4","9.8","889.464","30.585","744.466","716.067"
"8","19","14","781","135","20","9.3","795.796","30.548","664.133","639.107"
"8","19","15","766","91","18.9","9.8","601.545","26.465","504.986","485.993"
"8","19","16","119","158","17.2","6.7","197.777","20.063","170.197","161.076"
"8","19","17","116","79","16.1","6.2","91.894","16.776","75.503","68.482"
"8","19","18","8","22","15.6","7.2","19.16","14.933","17.258","11.376"
"8","19","19","0","0","15.6","7.2","0","15.6","0","0"
"8","19","20","0","0","15","6.2","0","15","0","0"
"8","19","21","0","0","15","5.7","0","15","0","0"
"8","19","22","0","0","15","1","0","15","0","0"
"8","19","23","0","0","15","3.6","0","15","0","0"
"8","20","0","0","0","14.4","1.5","0","14.4","0","0"
"8","20","1","0","0","14.4","2.1","0","14.4","0","0"
"8","20","2","0","0","13.9","1.5","0","13.9","0","0"
"8","20","3","0","0","14.4","2.1","0","14.4","0","0"
"8","20","4","0","0","14.4","2.1","0","14.4","0","0"
"8","20","5","6","12","13.3","2.1","10.605","11.652","9.692","3.951"
"8","20","6","212","46","15","3.1","55.477","14.665","40.943","34.613"
"8","20","7","445","109","16.7","2.6","253.247","21.519","201.644","191.759"
"8","20","8","765","84","18.3","3.1","523.908","29.715","426.778","410.432"
"8","20","9","796","95","19.4","3.1","706.469","35.63","572.888","551.426"
"8","20","10","904","104","20.6","8.2","926.297","33.822","762.462","733.276"
"8","20","11","914","110","20.6","8.8","1015.496","34.651","833.522","801.125"
"8","20","12","927","110","20.6","8.2","1041.696","35.772","850.398","817.214"
"8","20","13","916","107","20.6","8.2","979.391","34.888","802.598","771.62"
"8","20","14","889","100","20","6.7","842.746","33.949","691.596","665.441"
"8","20","15","844","88","18.3","8.8","646.351","27.099","540.735","520.462"
"8","20","16","766","70","18.3","7.7","408.798","24.137","328.716","315.397"
"8","20","17","607","49","17.2","6.7","162.849","19.265","109.772","102.027"
"8","20","18","230","25","16.1","6.2","20.148","15.487","18.102","12.205"
"8","20","19","0","0","15.6","6.2","0","15.6","0","0"
"8","20","20","0","0","14.4","6.2","0","14.4","0","0"
"8","20","21","0","0","14.4","5.7","0","14.4","0","0"
"8","20","22","0","0","14.4","5.7","0","14.4","0","0"
"8","20","23","0","0","14.4","5.2","0","14.4","0","0"
"8","21","0","0","0","14.4","7.2","0","14.4","0","0"
"8","21","1","0","0","13.9","5.2","0","13.9","0","0"
"8","21","2","0","0","13.9","5.2","0","13.9","0","0"
"8","21","3","0","0","13.9","5.2","0","13.9","0","0"
"8","21","4","0","0","13.3","4.1","0","13.3","0","0"
"8","21","5","9","8","13.9","3.6","7.102","12.469","6.468","0.785"
"8","21","6","70","76","14.4","3.6","68.903","14.381","59.183","52.494"
"8","21","7","439","107","15.6","4.1","250.335","19.717","201.1","191.228"
"8","21","8","574","139","16.1","5.7","472.973","23.823","398.442","383.005"
"8","21","9","640","180","16.1","7.2","683.942","26.35","580.87","559.107"
"8","21","10","592","229","16.1","6.2","788.508","29.418","663.302","638.309"
"8","21","11","720","195","16.1","8.2","932.5","29.428","785.113","754.923"
"8","21","12","625","249","19.4","7.7","904.354","33.032","748.317","719.75"
"8","21","13","683","231","20","8.2","903.933","33.061","747.533","719"
"8","21","14","652","192","19.4","8.8","752.31","29.743","630.567","606.885"
"8","21","15","716","133","18.3","8.2","613.352","26.969","514.416","495.089"
"8","21","16","532","135","17.2","9.8","365.791","21.541","302.604","290.036"
"8","21","17","399","82","16.1","9.3","150.004","17.5","110.984","103.213"
"8","21","18","46","32","15","7.2","25.966","14.495","23.434","17.437"
"8","21","19","0","0","14.4","8.2","0","14.4","0","0"
"8","21","20","0","0","14.4","6.2","0","14.4","0","0"
"8","21","21","0","0","13.9","5.7","0","13.9","0","0"
"8","21","22","0","0","13.3","4.1","0","13.3","0","0"
"8","21","23","0","0","13.3","4.6","0","13.3","0","0"
"8","22","0","0","0","12.8","3.6","0","12.8","0","0"
"8","22","1","0","0","12.2","1.5","0","12.2","0","0"
"8","22","2","0","0","12.2","2.6","0","12.2","0","0"
"8","22","3","0","0","12.2","2.6","0","12.2","0","0"
"8","22","4","0","0","11.7","0","0","11.7","0","0"
"8","22","5","4","10","12.8","2.1","8.828","11.116","8.087","2.375"
"8","22","6","2","19","13.9","1.5","16.576","12.212","15.024","9.184"
"8","22","7","3","115","14.4","0","101.194","15.576","90.746","83.408"
"8","22","8","562","153","16.1","2.6","480.907","26.707","400.136","384.645"
"8","22","9","829","113","17.2","4.1","758.288","33.04","623.043","599.657"
"8","22","10","869","124","18.9","4.6","918.4","37.569","742.156","713.856"
"8","22","11","893","130","19.4","5.7","1018.228","37.89","822.46","790.575"
"8","22","12","895","131","20.6","7.2","1033.757","36.97","838.925","806.278"
"8","22","13","880","128","20.6","9.3","968.734","33.597","798.948","768.136"
"8","22","14","682","174","20","10.3","759.561","29.435","637.523","613.565"
"8","22","15","331","198","19.4","7.2","422.105","25.851","357.754","343.573"
"8","22","16","492","121","17.2","6.2","335.216","22.386","276.058","264.229"
"8","22","17","177","105","15.6","7.7","126.676","16.825","103.085","95.484"
"8","22","18","63","30","15","8.2","24.539","14.486","22.146","16.174"
"8","22","19","0","0","14.4","7.2","0","14.4","0","0"
"8","22","20","0","0","13.9","6.2","0","13.9","0","0"
"8","22","21","0","0","13.9","6.2","0","13.9","0","0"
"8","22","22","0","0","13.3","5.2","0","13.3","0","0"
"8","22","23","0","0","13.3","4.6","0","13.3","0","0"
"8","23","0","0","0","12.8","3.6","0","12.8","0","0"
"8","23","1","0","0","12.2","3.6","0","12.2","0","0"
"8","23","2","0","0","12.2","6.2","0","12.2","0","0"
"8","23","3","0","0","12.8","6.2","0","12.8","0","0"
"8","23","4","0","0","12.2","5.2","0","12.2","0","0"
"8","23","5","1","11","12.2","2.6","9.515","10.634","8.736","3.012"
"8","23","6","4","47","13.3","0","40.86","11.181","37.243","30.984"
"8","23","7","7","97","14.4","0","86.815","15.182","77.791","70.723"
"8","23","8","667","139","16.7","3.1","528.247","27.822","436.407","419.747"
"8","23","9","675","172","17.8","2.6","705.62","34.976","574.844","553.309"
"8","23","10","604","247","18.9","5.7","819.642","33.536","675.914","650.406"
"8","23","11","737","198","20","6.2","955.351","36.38","777.526","747.674"
"8","23","12","583","256","21.1","6.7","871.932","35.513","712.757","685.715"
"8","23","13","586","264","22.2","8.8","846.588","33.873","697.377","670.981"
"8","23","14","545","262","21.1","9.3","729.664","30.74","608.934","586.097"
"8","23","15","385","209","20","10.3","468.174","25.594","397.073","381.679"
"8","23","16","232","174","17.2","8.2","266.869","20.548","226.796","216.275"
"8","23","17","186","84","15.6","8.2","110.172","16.465","87.977","80.697"
"8","23","18","2","14","15","7.2","12.105","14.234","10.937","5.172"
"8","23","19","0","0","15.6","5.2","0","15.6","0","0"
"8","23","20","0","0","15.6","5.2","0","15.6","0","0"
"8","23","21","0","0","15","7.2","0","15","0","0"
"8","23","22","0","0","15","4.1","0","15","0","0"
"8","23","23","0","0","15","4.6","0","15","0","0"
"8","24","0","0","0","14.4","6.2","0","14.4","0","0"
"8","24","1","0","0","13.9","5.2","0","13.9","0","0"
"8","24","2","0","0","13.9","6.7","0","13.9","0","0"
"8","24","3","0","0","12.8","5.2","0","12.8","0","0"
"8","24","4","0","0","13.3","5.2","0","13.3","0","0"
"8","24","5","0","11","13.3","6.7","9.846","12.334","8.972","3.243"
"8","24","6","69","62","14.4","6.7","58.524","14.249","49.803","43.299"
"8","24","7","284","132","16.1","4.6","219.803","19.326","181.561","172.168"
"8","24","8","401","213","17.8","4.1","444.59","26.452","372.618","357.985"
"8","24","9","475","256","18.3","6.2","632.362","28.655","531.958","512.003"
"8","24","10","577","273","20.6","8.2","818.66","32.189","679.603","653.944"
"8","24","11","554","310","19.4","10.3","886.111","30.33","742.868","714.538"
"8","24","12","599","296","20.6","8.2","927.349","33.994","763.754","734.511"
"8","24","13","584","286","21.7","9.3","864.224","33.224","714.182","687.08"
"8","24","14","554","267","21.7","7.2","742.634","33.346","611.963","589.009"
"8","24","15","487","226","20.6","4.6","551.033","31.861","453.164","435.948"
"8","24","16","343","173","18.3","5.2","313.972","23.914","260.438","249.032"
"8","24","17","175","98","17.2","7.7","120.255","18.325","96.801","89.334"
"8","24","18","5","22","15.6","7.7","19.003","14.984","17.112","11.234"
"8","24","19","0","0","15","6.2","0","15","0","0"
