Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 01/07  15:00:00,244692753.897277,126913722.835519,0.0,28948492.9266322,0.0,76794131.8471234,12006021.9491793,30384.3388235294,3972469.33225397,0.0,3972469.33225397 
 01/07  16:00:00,239600022.996805,126444816.110871,0.0,28948492.9266322,0.0,72170307.6712992,12006021.9491793,30384.3388235294,3972091.60109478,0.0,3972091.60109478 
 01/07  17:00:00,305355623.361331,191044460.431441,0.0,28948492.9266322,0.0,73326263.7152553,12006021.9491793,30384.3388235294,3972137.24371184,0.0,3972137.24371184 
 01/07  18:00:00,376340088.189553,236527062.142339,0.0,9649497.64221072,53294400.,64832722.1170006,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 01/07  19:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3971249.86058915,0.0,3971249.86058915 
 01/07  20:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 01/07  21:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3971085.53390931,0.0,3971085.53390931 
 01/07  22:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3971321.17465947,0.0,3971321.17465947 
 01/07  23:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 01/07  24:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970768.34653234,0.0,3970768.34653234 
 01/08  01:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 01/08  02:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 01/08  03:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970624.15100642,0.0,3970624.15100642 
 01/08  04:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 01/08  05:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970622.97884544,0.0,3970622.97884544 
 01/08  06:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 01/08  07:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 01/08  08:00:00,94224067.8342986,0.0,0.0,9649497.64221072,26647200.,57896985.8532643,0.0,30384.3388235294,3970622.93524604,0.0,3970622.93524604 
 01/08  09:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 01/08  10:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3970745.38827662,0.0,3970745.38827662 
 01/08  11:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 01/08  12:00:00,71231808.093496,0.0,0.0,9649497.64221072,0.0,57896985.8532643,3654940.2591974,30384.3388235294,3971142.68278066,0.0,3971142.68278066 
 01/08  13:00:00,74415864.9045854,0.0,737741.956118615,9649497.64221072,0.0,57896985.8532643,6101255.11416819,30384.3388235294,72000.,0.0,72000. 
 01/08  14:00:00,75214852.0217074,0.0,883613.822653151,9649497.64221072,0.0,57896985.8532643,6754370.36475566,30384.3388235294,3971616.93978705,0.0,3971616.93978705 
 01/08  15:00:00,71682496.9797285,0.0,1070817.96958214,9649497.64221072,0.0,57896985.8532643,3034811.17584778,30384.3388235294,72000.,0.0,72000. 
 01/08  16:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3970759.08257234,0.0,3970759.08257234 
 01/08  17:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 01/08  18:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 01/08  19:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970602.22259354,0.0,3970602.22259354 
 01/08  20:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 01/08  21:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970624.41828183,0.0,3970624.41828183 
 01/08  22:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 01/08  23:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970624.42515931,0.0,3970624.42515931 
 01/08  24:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 01/09  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/09  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970769.67373219,0.0,3970769.67373219 
 01/09  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/09  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970773.59047502,0.0,3970773.59047502 
 01/09  05:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/09  06:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3971173.16663239,0.0,3971173.16663239 
 01/09  07:00:00,639138702.677861,477312919.96775,0.0,19298995.2844214,53294400.,77195981.1376857,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 01/09  08:00:00,558660104.425602,353307469.608188,0.0,57896985.8532643,17764800.,117654442.676147,12006021.9491793,30384.3388235294,12518680.9734747,8546049.96808328,3972631.00539144 
 01/09  09:00:00,600608729.769676,161429441.329121,0.0,173690957.559793,0.0,253451924.59276,12006021.9491793,30384.3388235294,8702239.682491,823504.944563731,7878734.73792727 
 01/09  10:00:00,499026170.87816,89901739.5804608,0.0,173690957.559793,0.0,223397067.449903,12006021.9491793,30384.3388235294,7879542.38102802,0.0,7879542.38102802 
 01/09  11:00:00,465539708.229121,63344361.387297,0.0,173690957.559793,0.0,216461331.186166,12012673.7570409,30384.3388235294,7880194.80161255,0.0,7880194.80161255 
 01/09  12:00:00,468440791.448823,58996589.2789046,0.0,173690957.559793,0.0,223397067.449903,12325792.8213985,30384.3388235294,7882238.13778591,0.0,7882238.13778591 
 01/09  13:00:00,480003978.710985,72107993.089987,0.0,173690957.559793,0.0,221437412.824822,12737230.8975591,30384.3388235294,11791712.8854591,0.0,11791712.8854591 
 01/09  14:00:00,457967096.94449,42594587.7416912,0.0,173690957.559793,0.0,229176847.669683,12474319.6344994,30384.3388235294,7885057.08342674,0.0,7885057.08342674 
 01/09  15:00:00,427510575.049655,25191285.2026902,0.0,173690957.559793,0.0,216461331.186166,12136616.7621817,30384.3388235294,7879478.17804429,0.0,7879478.17804429 
 01/09  16:00:00,438513892.231095,36288624.8985405,0.0,173690957.559793,0.0,216461331.186166,12042594.2477709,30384.3388235294,7878222.31056089,0.0,7878222.31056089 
 01/09  17:00:00,483696493.928878,70791870.7240948,0.0,173690957.559793,0.0,226864935.581771,12318345.7243954,30384.3388235294,7881090.85320484,0.0,7881090.85320484 
 01/09  18:00:00,529444216.100874,102379317.645031,0.0,135092966.99095,53294400.,226061237.000646,12585910.1254231,30384.3388235294,3973986.94216095,0.0,3973986.94216095 
 01/09  19:00:00,421940179.145625,130448952.201514,0.0,96494976.4221072,53294400.,129665444.234001,12006021.9491793,30384.3388235294,3973379.69070606,0.0,3973379.69070606 
 01/09  20:00:00,426112371.738949,143868793.146486,0.0,96494976.4221072,53294400.,120417795.882353,12006021.9491793,30384.3388235294,3972285.33962499,0.0,3972285.33962499 
 01/09  21:00:00,402216240.252498,177869647.513299,0.0,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972635.01904226,0.0,3972635.01904226 
 01/09  22:00:00,413051748.598432,193328980.035058,0.0,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,3971174.11659843,0.0,3971174.11659843 
 01/09  23:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/09  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970770.18233631,0.0,3970770.18233631 
 01/10  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/10  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/10  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970773.31530583,0.0,3970773.31530583 
 01/10  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/10  05:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970772.05333299,0.0,3970772.05333299 
 01/10  06:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/10  07:00:00,543615281.567051,381789498.856941,0.0,19298995.2844214,53294400.,77195981.1376857,12006021.9491793,30384.3388235294,3971244.70613248,0.0,3971244.70613248 
 01/10  08:00:00,496419148.954637,291066514.137223,0.0,57896985.8532643,17764800.,117654442.676147,12006021.9491793,30384.3388235294,21485611.2106468,17512741.7982893,3972869.41235751 
 01/10  09:00:00,562668979.02863,123362350.215543,0.0,173690957.559793,0.0,253451924.59276,12133362.3217101,30384.3388235294,9266762.88916463,1387922.04206522,7878840.84709941 
 01/10  10:00:00,475347721.530227,66223290.2325282,0.0,173690957.559793,0.0,223397067.449903,12006021.9491793,30384.3388235294,3975438.53302147,0.0,3975438.53302147 
 01/10  11:00:00,450464832.835911,48276137.8019482,0.0,173690957.559793,0.0,216461331.186166,12006021.9491793,30384.3388235294,7880495.14176021,0.0,7880495.14176021 
 01/10  12:00:00,455633415.60963,46426841.8742799,0.0,173690957.559793,0.0,223397067.449903,12088164.3868302,30384.3388235294,11787495.7849562,0.0,11787495.7849562 
 01/10  13:00:00,463339716.282853,55473496.6757241,0.0,173690957.559793,0.0,221437412.824822,12707464.8836906,30384.3388235294,7886458.34911716,0.0,7886458.34911716 
 01/10  14:00:00,447391405.844127,31439974.2459961,0.0,173690957.559793,0.0,229176847.669683,13053242.029831,30384.3388235294,11791070.1305345,0.0,11791070.1305345 
 01/10  15:00:00,419876789.100893,16813384.9819136,0.0,173690957.559793,0.0,216461331.186166,12880731.0341968,30384.3388235294,7878678.41350327,0.0,7878678.41350327 
 01/10  16:00:00,419677858.785718,17183083.6545573,0.0,173690957.559793,0.0,216461331.186166,12312102.0463777,30384.3388235294,3975331.84778313,0.0,3975331.84778313 
 01/10  17:00:00,454189263.27562,41069426.6256478,0.0,173690957.559793,0.0,226864935.581771,12533559.1695842,30384.3388235294,7881225.69556471,0.0,7881225.69556471 
 01/10  18:00:00,514979389.476126,87733191.3811546,0.0,135092966.99095,53294400.,226061237.000646,12767209.764551,30384.3388235294,7877096.19592141,0.0,7877096.19592141 
 01/10  19:00:00,417813803.568607,126322576.624496,0.0,96494976.4221072,53294400.,129665444.234001,12006021.9491793,30384.3388235294,3973098.46020073,0.0,3973098.46020073 
 01/10  20:00:00,423170388.134438,140926809.541975,0.0,96494976.4221072,53294400.,120417795.882353,12006021.9491793,30384.3388235294,3972219.46924087,0.0,3972219.46924087 
 01/10  21:00:00,391962331.266831,167615738.527633,0.0,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972702.38179832,0.0,3972702.38179832 
 01/10  22:00:00,402004262.81477,182281494.251395,0.0,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 01/10  23:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3970967.204387,0.0,3970967.204387 
 01/10  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/11  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970772.34135754,0.0,3970772.34135754 
 01/11  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/11  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970772.43421576,0.0,3970772.43421576 
 01/11  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/11  05:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970773.68253099,0.0,3970773.68253099 
 01/11  06:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/11  07:00:00,524568777.332618,362742994.622508,0.0,19298995.2844214,53294400.,77195981.1376857,12006021.9491793,30384.3388235294,3971076.11159154,0.0,3971076.11159154 
 01/11  08:00:00,485286907.980693,279934273.163279,0.0,57896985.8532643,17764800.,117654442.676147,12006021.9491793,30384.3388235294,26689018.9319803,22716005.9442385,3973012.98774178 
 01/11  09:00:00,575315443.07023,135952145.287933,0.0,173690957.559793,0.0,253451924.59276,12190031.2909207,30384.3388235294,11302133.1125291,7326513.05023214,3975620.06229695 
 01/11  10:00:00,505700385.20935,96575953.9116517,0.0,173690957.559793,0.0,223397067.449903,12006021.9491793,30384.3388235294,7879003.68386883,0.0,7879003.68386883 
 01/11  11:00:00,454973780.655038,52785085.6210752,0.0,173690957.559793,0.0,216461331.186166,12006021.9491793,30384.3388235294,7880889.86565158,0.0,7880889.86565158 
 01/11  12:00:00,456863462.63811,47538119.5519808,0.0,173690957.559793,0.0,223397067.449903,12206933.7376103,30384.3388235294,7882367.14618966,0.0,7882367.14618966 
 01/11  13:00:00,462198938.175379,54616222.1405375,0.0,173690957.559793,0.0,221437412.824822,12423961.3114023,30384.3388235294,11790519.0405042,0.0,11790519.0405042 
 01/11  14:00:00,446268946.153808,30052245.510687,0.0,173690957.559793,0.0,229176847.669683,13318511.074821,30384.3388235294,11790949.2806764,0.0,11790949.2806764 
 01/11  15:00:00,419535362.621838,16165571.6602738,0.0,173690957.559793,0.0,216461331.186166,13187117.8767809,30384.3388235294,3975546.20761107,0.0,3975546.20761107 
 01/11  16:00:00,420685905.07924,18031907.7316274,0.0,173690957.559793,0.0,216461331.186166,12471324.2628297,30384.3388235294,7878321.07660631,0.0,7878321.07660631 
 01/11  17:00:00,453817653.45846,40644045.9485538,0.0,173690957.559793,0.0,226864935.581771,12587330.0295188,30384.3388235294,7882079.4886468,0.0,7882079.4886468 
 01/11  18:00:00,512665827.350935,85372896.4930719,0.0,135092966.99095,53294400.,226061237.000646,12813942.5274428,30384.3388235294,3974136.54426768,0.0,3974136.54426768 
 01/11  19:00:00,410926443.794789,119435216.850678,0.0,96494976.4221072,53294400.,129665444.234001,12006021.9491793,30384.3388235294,7875534.09736821,0.0,7875534.09736821 
 01/11  20:00:00,409977928.805524,127734350.213062,0.0,96494976.4221072,53294400.,120417795.882353,12006021.9491793,30384.3388235294,3972245.58805227,0.0,3972245.58805227 
 01/11  21:00:00,375361423.52863,151014830.789431,0.0,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972428.85099967,0.0,3972428.85099967 
 01/11  22:00:00,376656385.990056,156933617.426681,0.0,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 01/11  23:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3970764.12607549,0.0,3970764.12607549 
 01/11  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/12  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/12  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970775.74120912,0.0,3970775.74120912 
 01/12  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/12  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970766.71381451,0.0,3970766.71381451 
 01/12  05:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/12  06:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3971203.92129482,0.0,3971203.92129482 
 01/12  07:00:00,448748547.106863,286922764.396753,0.0,19298995.2844214,53294400.,77195981.1376857,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 01/12  08:00:00,430431416.306444,225078781.489029,0.0,57896985.8532643,17764800.,117654442.676147,12006021.9491793,30384.3388235294,3972931.21449288,0.0,3972931.21449288 
 01/12  09:00:00,530164235.114085,90685781.9480205,0.0,173690957.559793,0.0,253451924.59276,12305186.6746882,30384.3388235294,7878744.08871299,0.0,7878744.08871299 
 01/12  10:00:00,454839751.457088,45705406.3336041,0.0,173690957.559793,0.0,223397067.449903,12015935.7749647,30384.3388235294,7880509.07615791,0.0,7880509.07615791 
 01/12  11:00:00,435023912.017221,32515669.6898788,0.0,173690957.559793,0.0,216461331.186166,12325569.2425589,30384.3388235294,7880590.56031643,0.0,7880590.56031643 
 01/12  12:00:00,438982813.220072,27676396.109647,0.0,173690957.559793,0.0,223397067.449903,14188007.7619056,30384.3388235294,7881803.37717759,0.0,7881803.37717759 
 01/12  13:00:00,446023598.795149,35725704.2720665,0.0,173690957.559793,0.0,221437412.824822,15139139.7996443,30384.3388235294,11793043.7159725,0.0,11793043.7159725 
 01/12  14:00:00,434833598.676724,17576088.5555722,0.0,173690957.559793,0.0,229176847.669683,14359320.5528527,30384.3388235294,7884701.54193162,0.0,7884701.54193162 
 01/12  15:00:00,413986445.073757,9027860.69450568,1889089.88005167,173690957.559793,0.0,216461331.186166,12886821.4144171,30384.3388235294,7880161.70159513,0.0,7880161.70159513 
 01/12  16:00:00,428010244.819088,24283460.1052155,1230036.16630769,173690957.559793,0.0,216461331.186166,12314075.4627819,30384.3388235294,7878721.30972661,0.0,7878721.30972661 
 01/12  17:00:00,464899152.057644,51738540.4438024,0.0,173690957.559793,0.0,226864935.581771,12574334.1334542,30384.3388235294,7882049.01565778,0.0,7882049.01565778 
 01/12  18:00:00,514426062.052032,87097141.9029459,0.0,135092966.99095,53294400.,226061237.000646,12849931.8186659,30384.3388235294,3973826.20073833,0.0,3973826.20073833 
 01/12  19:00:00,407280035.102597,115788808.158486,0.0,96494976.4221072,53294400.,129665444.234001,12006021.9491793,30384.3388235294,3973452.84028329,0.0,3973452.84028329 
 01/12  20:00:00,405449043.176836,123205464.584373,0.0,96494976.4221072,53294400.,120417795.882353,12006021.9491793,30384.3388235294,3972641.6405358,0.0,3972641.6405358 
 01/12  21:00:00,368300385.678881,143953792.939682,0.0,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972610.82543732,0.0,3972610.82543732 
 01/12  22:00:00,368252525.779051,148529757.215677,0.0,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,3971257.26581631,0.0,3971257.26581631 
 01/12  23:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 01/12  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970774.20199697,0.0,3970774.20199697 
